"advertiserId","programName","conversionRate","confirmationRate","approvalTime","epc","confirmationTime","joinDate","paymentStatus","adRank","feedEnabled","parentSectors","subSectors","clickMin","clickMax","leadMin","leadMax","saleMin","saleMax","salePercentageMin","salePercentageMax"
"2500","more-and-more DE - migrated","0","79.7 / 0","42","0.05","42","2006-10-18 00:00:00",,"0.4","yes","Retail & Shopping","Clothing|Menswear|Womenswear","","","","","8","8","0","0"
"9178","World Of Western DE","0","45.9 / 0","34","0.08","34","2010-11-22 00:00:00",,"0.4","yes","Retail & Shopping","Clothing","","","","","","","6","12"
"11497","Gume.COM.HR","0","40.6 / 0","39","0.04","39","2012-02-23 00:00:00",,"0.4","no","Retail & Shopping","Automotive","","","","","","","3","3"
"12161","Superdry DE - migrated","0","94 / 0","42","0.00","0","2012-08-04 00:00:00",,"0.4","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Shoes|Womenswear","","","","","","","1","6"
"11915","Tirendo PL: Migrated 03/11/2017","0","0 / 0","0","0.00","0","2013-11-18 00:00:00",,"0.4","yes","Retail & Shopping","Automotive","","","","","","","3","3"
"4745","Emirates CH: Migrated 15/12/2017","0","97.4 / 0","0","0.14","391","2016-05-09 00:00:00",,"0.4","no","Travel","Airlines","","","","","","","1.3","2.5"
"13097","Privalia BR","0.1","78.5 / 95.6","0","0.10","37","2018-03-01 00:00:00",,"0.4","yes","Retail & Shopping","Group Buying","","","","0.75","","0.4","0","0"
"12094","Momox AT - migrated","9.6","98.5 / 0","60","0.10","106","2012-05-23 00:00:00",,"0.4","no","Retail & Shopping","Books & Subscriptions","","","","","","","2","15"
"17661","Looxis DE","0","100 / 0","59","0.51","60","2016-03-07 00:00:00",,"0.4","yes","Retail & Shopping","Gifts & Flowers","","","","","","","10","12"
"17820","GolfHouse CH","0","99.9 / 0","0","0.00","0","2016-04-04 00:00:00",,"0.4","yes","Retail & Shopping","Sports Equipment|Sportswear","","","","","","","6","8"
"18375","stickabush DE","0","100 / 0","58","0.06","58","2016-08-30 00:00:00",,"0.4","yes","Retail & Shopping","Clothing","","","","","","","1","1"
"18517","magnet-shop DE - migrated","0","99.8 / 0","60","0.00","60","2016-09-28 00:00:00",,"0.4","no","Retail & Shopping","Gadgets","","","","","","","6","10"
"18879","Bee Fitness BR","0.4","78.8 / 0","24","0.05","120","2017-03-14 00:00:00",,"0.4","yes","Retail & Shopping","Health & Beauty","","","","","","","3.7","3.7"
"18786","Skinceuticals BR","6.4","32.3 / 0","24","0.26","130","2018-08-07 00:00:00",,"0.4","yes","Retail & Shopping","Health & Beauty","","","","","","","7","7"
"19271","Eisch Glasshop DE","0","100 / 0","60","0.43","60","2017-08-31 00:00:00",,"0.4","no","Retail & Shopping","Home & Garden","","","","","","","5","8"
"19702","Mitou Camisetas BR","3","85.7 / 0","3","0.10","0","2018-12-06 00:00:00",,"0.4","yes","Retail & Shopping","Clothing","","","","","","","11.2","11.2"
"19640","Quinto Andar BR","0","100 / 32.2","0","0.00","0","2018-07-04 00:00:00",,"0.3","no","Telco's & Services","Lead Gen","","","6","6","79","79","0","0"
"1449","ReifenDirekt.ch","0","26.9 / 0","0","0.00","0","2005-10-19 00:00:00",,"0.3","yes","Retail & Shopping","Automotive","","","","","","","2","4"
"1450","ReifenDirekt.at","0","100 / 0","42","0.06","42","2005-10-20 00:00:00",,"0.3","yes","Retail & Shopping","Automotive","","","","","","","2","4"
"6262","Guess DE: Migrated 15/12/2017","0","0 / 0","0","0.00","0","2009-09-12 00:00:00",,"0.3","yes","Retail & Shopping","Clothing","","","","","","","7.5","7.5"
"2726","eibmarkt ch","0","100 / 0","28","0.02","28","2006-12-04 00:00:00",,"0.3","yes","Retail & Shopping","Electronic Superstore","","","","","","","2","2"
"4264","Oil direct EU","0.1","95.6 / 0","32","0.00","32","2008-02-11 00:00:00",,"0.3","yes","Retail & Shopping","Automotive","","","","","","","5","5"
"4294","Betreut DE","0","0 / 100","0","0.00","0","2008-06-19 00:00:00",,"0.3","no","Telco's & Services","Dating|Education Training & Recruitment","","","0.5","1.5","","","20","25"
"1302","Flug.de","0","100 / 0","50","0.12","50","2006-01-27 00:00:00",,"0.3","no","Travel","Travel Agencies","","","","","8","8","0","0"
"10934","Schneider DE - migrated","0","100 / 100","42","0.06","78","2011-11-21 00:00:00",,"0.3","yes","Retail & Shopping","Department Stores|Gifts & Flowers|Office Supplies","","","0.5","0.5","","","5","5"
"7270","ad4mat ES","0","0 / 0","0","0.00","0","2010-10-27 00:00:00",,"0.3","no","Telco's & Services","Web Hosting","","","","","","","80","80"
"7918","Logitech_DE - migrated","0","100 / 0","42","0.00","42","2010-09-04 00:00:00",,"0.3","yes","Retail & Shopping","Electronic Accessories","","","","","","","4","7"
"8971","The Body Shop DE","0","86.6 / 0","415","0.00","417","2011-07-13 00:00:00",,"0.3","yes","Retail & Shopping","Health & Beauty","","","","","","4","0","25"
"707","Conrad CH - migrated","0","85.9 / 0","0","0.00","0","2004-11-18 00:00:00",,"0.3","yes","Retail & Shopping","Electronic Superstore","","","","","","","3.5","3.5"
"2622","Babywalz DE - migrated","0","88.8 / 0","54","0.02","54","2006-12-28 00:00:00",,"0.3","yes","Retail & Shopping","Baby & Toddler","","","","","","","4","6"
"14434","Crumpler FR - migrated","0","91.2 / 0","24","0.39","0","2014-02-04 00:00:00",,"0.3","yes","Retail & Shopping","Clothing Accessories","","","","","","","8","8"
"14681","avira.com IT","0.4","97 / 0","69","0.04","69","2014-04-29 00:00:00",,"0.3","no","Telco's & Services","Software Downloads","","","","","","","25","25"
"15211","Rewe DE - migrated","0","95.1 / 0","0","0.00","0","2014-10-13 00:00:00",,"0.3","yes","Retail & Shopping","FMCG","0","0","0","0","0","0","0","0"
"16684","cerascreen DE - migrated","0","100 / 0","0","0.00","0","2015-10-13 00:00:00",,"0.3","yes","Retail & Shopping","Health & Beauty","","","","","","","10","10"
"17492","Dodax AT - migrated","0","100 / 0","60","0.00","60","2016-04-19 00:00:00",,"0.3","yes","Retail & Shopping","Entertainment Superstore","","","","","","","4","4"
"18328","reifen AT","0","100 / 100","0","0.03","0","2016-11-21 00:00:00",,"0.3","yes","Retail & Shopping","Lead Gen","","","0.14","0.14","","","4","4"
"19043","G2A ES","0","0 / 0","0","0.00","0","2017-06-12 00:00:00",,"0.3","yes","Retail & Shopping","Computers|Entertainment Superstore|PC & Video Games|Online Gaming","","","","","","","4","4"
"15182","Shoestock BR","1","91.3 / 0","33","0.05","125","2014-04-08 00:00:00",,"0.3","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","10","10"
"16572","Recarga BR","0.1","99.3 / 0","60","0.00","106","2018-06-27 00:00:00",,"0.3","no","Telco's & Services","Lead Gen|Utilities|Mobile Contract","","","","","10.5","10.5","0","0"
"19541","Vitrine Outlet BR","1.2","92.8 / 0","29","0.03","0","2018-12-11 00:00:00",,"0.3","no","Retail & Shopping","Clothing","","","","","","","6","6"
"1483","daekonline.dk: Migrated 21/12/2017","0","73.9 / 0","32","0.12","32","2005-11-18 00:00:00",,"0.2","yes","Retail & Shopping","Automotive","","","","","","","2","4"
"18145","czesci-samochodowe-online.pl PL","0","0 / 0","59","0.08","60","2016-11-03 00:00:00",,"0.2","no","Retail & Shopping","Automotive","","","","","","","5","5"
"12954","roller.com DE - migrated","0","97.9 / 0","89","0.11","90","2013-01-09 00:00:00",,"0.2","yes","Retail & Shopping","Automotive","","","","","","","5","5"
"15596","Camisaria Colombo BR","1.4","100 / 0","15","0.04","32","2019-01-15 00:00:00",,"0.2","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","7","7"
"16124","vendezvotrevoiture FR","0","0 / 100","0","0.00","0","2015-01-20 00:00:00",,"0.2","no","Retail & Shopping","Automotive|Lead Gen","","","0.6","1","","","0","0"
"19431","eDreams AR","0.5","96 / 0","50","0.03","110","2017-07-12 00:00:00",,"0.2","no","Travel","","","","","","7","7","0","0"
"19432","eDreams MX","0.8","99.4 / 0","49","0.05","111","2017-07-12 00:00:00",,"0.2","no","Travel","","","","","","7","7","0","0"
"3045","autobandenmarkt / 123pneus BE","0","77.1 / 0","33","0.01","33","2007-03-27 00:00:00",,"0.1","yes","Retail & Shopping","Automotive","0","0","0","0","0","0","0","0"
"2485","Christ DE - migrated","0","66.3 / 0","65","0.00","111","2006-11-03 00:00:00",,"0.1","yes","Retail & Shopping","Jewellery","","","","","","","8","8"
"12139","Tirendo NL: Migrated 03/11/2017","0","51.7 / 0","16","0.00","16","2013-01-15 00:00:00",,"0.1","yes","Retail & Shopping","Automotive","","","","","","","3","3"
"16210","Yamamay IT","0","100 / 0","60","0.01","60","2015-02-20 00:00:00",,"0.1","yes","Retail & Shopping","Lingerie","","","","","","","10.2","13.1"
"9333","ab-in-den-urlaub DE - migrated","0","100 / 0","0","0.00","332","2010-11-03 00:00:00",,"0","yes","Travel","Travel Agencies","","","","","3","50","0","0"
"1755","Santander Consumer Bank DE - migrated","0","26.8 / 0","180","0.00","180","2006-04-14 00:00:00",,"0","no","Finance & Insurance","Credit Cards|Loans","","","","","35","40","1.5","1.8"
"3515","gebuhrenfrei.com DE - migrated","0","0 / 0","0","0.00","0","2011-04-16 00:00:00",,"0","no","Finance & Insurance","Credit Cards","","","","","15","25","0","0"
"3758","ARAG DE - migrated","0","0 / 95.8","0","0.00","0","2007-10-09 00:00:00",,"0","no","Finance & Insurance","Insurance","","","6","240.75","","","0","0"
"15449","Tassimo SE: Migrated 08/01/2018","0","0 / 0","0","0.00","0","2014-06-29 00:00:00",,"0","no","Retail & Shopping","Electronic Accessories","","","","","","6.5","0","6"
"1725","neumaticos-online.es: Migrated 21/12/2017","0","0 / 0","0","0.00","0","2006-02-16 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","3.5","3.5"
"15447","Tassimo NL: Migrated 08/01/2018","0","0 / 0","0","0.00","0","2014-06-28 00:00:00",,"0","no","Retail & Shopping","Electronic Accessories","","","","0.71","","0.71","0","6"
"9995","fashionforhome DE: Migrated 29/01/2018","0","100 / 0","120","0.36","0","2011-11-01 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings","","","","","","","5","10"
"9733","Clarks DE: Migrated 26/01/2018","0","100 / 0","0","0.00","0","2011-04-25 00:00:00",,"0","yes","Retail & Shopping","Shoes","","","","","","","8","8"
"10263","Asos.com BE: Migrated 22/02/2018","0","100 / 0","0","0.00","0","2011-07-06 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Shoes|Womenswear","","","","","","","6","15"
"2764","MotorradreifenDirekt.ch: Migrated 21/12/2017","0","0 / 0","0","0.00","0","2007-02-09 00:00:00",,"0","no","Retail & Shopping","Automotive","","","","","","","3","3"
"2765","MotorradreifenDirekt.at: Migrated 21/12/2017","0","100 / 0","0","0.00","0","2007-02-09 00:00:00",,"0","no","Retail & Shopping","Automotive","","","","","","","3","3"
"2789","rengas-online.com FI: Migrated 21/12/2017","0","62.5 / 0","32","0.00","32","2006-12-19 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","3","3"
"6977","SPORT BILD DE - migrated","0","0 / 0","0","0.00","0","2009-11-26 00:00:00",,"0","no","Retail & Shopping","Books & Subscriptions","","","","","6","12","0","0"
"364","Blume2000.de - migrated","0","0 / 0","0","0.00","0","2002-11-11 00:00:00",,"0","yes","Retail & Shopping","Gifts & Flowers","","","","","","","8","14"
"7649","DieDruckerei DE - migrated","0","0 / 0","0","0.00","0","2010-07-13 00:00:00",,"0","yes","Retail & Shopping","Photos & Print Services","","","","","","","2","7"
"7742","TomTom DE - migrated","0","14.2 / 0","0","0.00","0","2010-06-19 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","0.5","1"
"8972","TomTom BE","0","84.1 / 0","0","0.00","0","2010-12-17 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories","","","","","","","1","1"
"1228","Pixum - migrated","0","0 / 0","0","0.00","0","2005-07-27 00:00:00",,"0","yes","Retail & Shopping","Photos & Print Services","","","4.5","6.5","","","10","10"
"6569","Crocs DE - migrated","0","79.1 / 0","44","0.00","65","2009-09-12 00:00:00",,"0","yes","Retail & Shopping","Shoes","","","","","","","5","5"
"14540","FXFlat DE - migrated","0","0 / 100","0","0.00","0","2014-05-11 00:00:00",,"0","no","Finance & Insurance","Savings & Investments","","","20","40","120","120","0","0"
"2280","promod DE - migrated","0","76.2 / 100","0","0.00","0","2006-11-28 00:00:00",,"0","yes","Retail & Shopping","Womenswear","","","0.5","0.5","","","7","10"
"7557","Fashionette DE - migrated","0","80.9 / 0","0","0.00","0","2010-06-19 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories","","","","","","","3","6"
"11262","Audi Bank DE - migrated","0","14.9 / 0","0","0.00","259","2012-03-01 00:00:00",,"0","no","Finance & Insurance","Savings & Investments|Loans","","","","","25","130","0","0"
"6264","Guess ES: Migrated 15/12/2017","0","0 / 0","0","0.00","0","2009-09-12 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","7.5","7.5"
"3134","Sephora FR","0","0 / 0","0","0.00","0","2007-06-03 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","0.1","","0.25","","","1","10"
"9266","Enamora DE - migrated","0","10.1 / 0","0","0.00","0","2010-12-07 00:00:00",,"0","yes","Retail & Shopping","Lingerie","","","","","","","2","14"
"4982","Omoda NL - migrated","0","0 / 0","0","0.00","0","2008-06-24 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","8","8"
"529","Goertz DE - migrated","0","99.4 / 0","0","0.00","108","2004-01-30 00:00:00",,"0","yes","Retail & Shopping","Shoes","","","","","","","5","12"
"6370","Versandhaus Mona DE - migrated","0","99.6 / 0","0","0.00","0","2009-05-19 00:00:00",,"0","yes","Retail & Shopping","Womenswear","","","","","","","7","7"
"3782","Alba Moda DE - migrated","0","0 / 0","0","0.00","0","2007-11-27 00:00:00",,"0","yes","Retail & Shopping","Childrenswear|Clothing|Menswear|Shoes|Womenswear","","","","","","","5","8"
"2759","Castorama FR - migration on October 20/10/16","0","0 / 0","0","0.00","0","2007-05-19 00:00:00",,"0","yes","Retail & Shopping","Department Stores|Home & Garden","0","0","0","0","0","0","0","0"
"2797","ebuero de - migrated","0","0 / 0","0","0.00","0","2007-08-01 00:00:00",,"0","no","Telco's & Services","Business Services (B2B)","","","10","10","","","0","0"
"10971","Tom Tailor BE - migrated","0","0 / 0","0","0.00","0","2011-12-13 00:00:00",,"0","no","Retail & Shopping","Clothing","","","","","","","7","9"
"1724","La Redoute ES","0","0 / 0","0","0.00","0","2006-03-09 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","7","9"
"9701","Sarenza.de - Schuhe online: Migrated 07/02/2018","0","100 / 0","0","0.00","0","2011-03-25 00:00:00",,"0","yes","Retail & Shopping","Shoes","","","","","","","3","12"
"6653","Strawberrynet_Scandinavia","0","0 / 0","0","0.00","0","2009-08-23 00:00:00",,"0","yes","Retail & Shopping","FMCG","","","","","","","2.5","15"
"9425","Schlafwelt DE - migrated","0","96.1 / 0","0","0.00","185","2010-12-13 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","","","","","","","5","8"
"2291","RueDuCommerce","0","0 / 0","0","0.00","0","2007-04-17 00:00:00",,"0","yes","Retail & Shopping","Department Stores","","","","","","","2","5"
"589","YOOX Deutschland - migrated","0","12.2 / 0","0","0.00","0","2004-04-20 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","5","0","11"
"1624","eibmarkt de - migrated","0","100 / 0","27","0.00","28","2006-11-24 00:00:00",,"0","yes","Retail & Shopping","Electronic Superstore","","","","","","","2","2"
"2536","Meetic PT","0","100 / 0","0","0.00","0","2007-01-18 00:00:00",,"0","no","Telco's & Services","Dating","","","3","3","20","45","0","0"
"3800","eprimo DE - migrated","0","75.8 / 0","151","0.00","176","2007-12-05 00:00:00",,"0","no","Telco's & Services","Utilities","","","","","30","32","0","0"
"5208","Here IT: Migrated 07/02/2018","0","0 / 0","0","0.00","0","2008-10-13 00:00:00",,"0","no","Telco's & Services","Software Downloads","","","","","","15","0","12"
"15113","Chain Reaction Cycles RU: Migrated 05/12/2017","0","100 / 0","0","0.00","0","2014-03-30 00:00:00",,"0","yes","Retail & Shopping","Sports Equipment|Sportswear","","","","","","","2","4"
"6421","entega DE - migrated","0","0 / 0","0","0.00","0","2009-07-17 00:00:00",,"0","no","Telco's & Services","Utilities","","","","","33","33","0","0"
"13121","zur Rose AT - migrated","0","90.5 / 0","0","0.00","0","2013-06-01 00:00:00",,"0","yes","Retail & Shopping","Pharmaceuticals","","","","","","","5","12"
"9419","gayPARSHIP.de - migrated","0","0 / 0","0","0.00","0","2011-01-06 00:00:00",,"0","no","Telco's & Services","Dating","","","4","5","","","35","40"
"4245","Wilhelm Büchner Hochschule DE - migrated","0","0 / 69.6","0","0.00","0","2008-04-29 00:00:00",,"0","no","Telco's & Services","Education Training & Recruitment","","","5","5","100","100","0","0"
"2782","Online NL - migrated","0","100 / 0","0","0.00","0","2013-01-30 00:00:00",,"0","no","Telco's & Services","B2B Telecommunications Services|Digital TV & Video-on-Demand|Internet Service Provider","","","","","25","85","0","0"
"4286","1&1 Telecommunication - migrated","0","25.1 / 0","0","0.00","0","2008-05-05 00:00:00",,"0","yes","Telco's & Services","Network Operators","","","","","2","80","0","0"
"8986","HostEurope DE - migrated","0","100 / 0","84","0.00","84","2010-11-29 00:00:00",,"0","yes","Telco's & Services","Web Hosting","","","","","1","300","0","0"
"1612","Studiengemeinschaft Darmstadt DE - migrated","0","0 / 79.5","0","0.00","0","2006-04-30 00:00:00",,"0","no","Telco's & Services","Education Training & Recruitment","","","5","5","100","100","0","0"
"4021","Softwareload DE","0.6","99.7 / 0","13","0.01","13","2008-05-13 00:00:00",,"0","yes","Telco's & Services","Entertainment Downloads","","","","","","4.5","0","15"
"349","Opodo DE - migrated","0","100 / 0","0","0.00","0","2002-09-13 00:00:00",,"0","no","Travel","Travel Agencies","","","","","6","50","0","0"
"1307","ebookers CH - migrated","0","98.1 / 0","343","0.00","312","2009-04-28 00:00:00",,"0","yes","Travel","Travel Agencies","","","","","","","2","6"
"4736","Emirates CN: Migrated 15/12/2017","0","0 / 0","0","0.00","0","2008-07-06 00:00:00",,"0","no","Travel","Airlines","","0.3","","","","","1.3","2.5"
"4744","Emirates ZA: Migrated 15/12/2017","0","0 / 0","0","0.00","0","2008-06-12 00:00:00",,"0","no","Travel","Airlines","","","","","","","1.3","2.5"
"4748","Emirates US: Migrated 15/12/2017","0","100 / 0","0","0.00","472","2008-06-09 00:00:00",,"0","no","Travel","Airlines","","","","","","","1.3","2.5"
"4768","Flugladen.de - migrated","0","0 / 0","0","0.00","0","2010-06-19 00:00:00",,"0","no","Travel","Airlines|Travel Agencies","","","","","5","11","5","5"
